Date_Time,Cycle_Index,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Ture_SOC,SOC_Cell
2023/7/13 12:40,21,-91.29933,54.766,-5000.09911,487.6265,33.09614,0.80100298,0.745970961
2023/7/13 12:40,21,-91.33394,54.76582,-5001.97812,487.6265,33.22277,0.800833029,0.745683097
2023/7/13 12:40,21,-91.34508,54.76366,-5002.3909,487.6265,33.34945,0.800662997,0.746603506
2023/7/13 12:40,21,-91.33394,54.76011,-5001.4566,487.6265,33.47614,0.800492936,0.7451644
2023/7/13 12:40,21,-91.34401,54.75311,-5001.36863,487.6265,33.60281,0.800322887,0.744009249
2023/7/13 12:40,21,-91.29958,54.74995,-4998.64744,487.6265,33.72948,0.800152824,0.74418274
2023/7/13 12:40,21,-91.32321,54.74873,-4999.82977,487.6265,33.85619,0.799982692,0.744962496
2023/7/13 12:40,21,-91.32463,54.74733,-4999.77966,487.6265,33.98291,0.799812533,0.744471721
2023/7/13 12:40,21,-91.31189,54.74657,-4999.01278,487.6265,34.10959,0.799642412,0.743690981
2023/7/13 12:40,21,-91.30075,54.74085,-4997.88066,487.6265,34.23628,0.799472263,0.743546228
2023/7/13 12:40,21,-91.29152,54.7394,-4997.24303,487.6265,34.36297,0.799302099,0.743517271
2023/7/13 12:41,21,-91.30899,54.73771,-4998.04502,487.6265,34.48971,0.799131854,0.743488312
2023/7/13 12:41,21,-91.37944,54.73631,-5001.77336,487.6265,34.6164,0.798961661,0.74403817
2023/7/13 12:41,21,-91.39751,54.73595,-5002.72954,487.6265,34.74313,0.7987914,0.743951402
2023/7/13 12:41,21,-91.32819,54.73584,-4998.9252,487.6265,34.86985,0.798621137,0.743835681
2023/7/13 12:41,21,-91.34726,54.73176,-4999.59631,487.6265,34.9966,0.79845082,0.742415319
2023/7/13 12:41,21,-91.3831,54.72674,-5001.09915,487.6265,35.12332,0.798280528,0.741659573
2023/7/13 12:41,21,-91.36937,54.72324,-5000.02796,487.6265,35.25009,0.798110154,0.742124818
2023/7/13 12:41,21,-91.37766,54.71875,-5000.07133,487.6265,35.37689,0.797939725,0.741659573
2023/7/13 12:41,21,-91.35414,54.71863,-4998.77339,487.6265,35.50367,0.797769309,0.742095757
2023/7/13 12:41,21,-91.36421,54.71717,-4999.19101,487.6265,35.63039,0.797598958,0.741805021
2023/7/13 12:41,21,-91.34264,54.71461,-4997.77692,487.6265,35.7571,0.797428606,0.742124818
2023/7/13 12:41,21,-91.34477,54.71005,-4997.47693,487.6265,35.88391,0.797258105,0.741484965
2023/7/13 12:42,21,-91.34383,54.71111,-4997.52233,487.6265,36.01068,0.797087643,0.741601379
2023/7/13 12:42,21,-91.33939,54.71134,-4997.30042,487.6265,36.13742,0.796917206,0.741222908
2023/7/13 12:42,21,-91.36078,54.70737,-4998.10799,487.6265,36.26417,0.796746742,0.74116465
2023/7/13 12:42,21,-91.3696,54.70341,-4998.22869,487.6265,36.39097,0.796576195,0.740494068
2023/7/13 12:42,21,-91.41783,54.69955,-5000.51416,487.6265,36.51776,0.796405647,0.739705424
2023/7/13 12:42,21,-91.43068,54.69722,-5001.00402,487.6265,36.64458,0.796235044,0.740318948
2023/7/13 12:42,21,-91.37766,54.6988,-4998.24835,487.6265,36.77137,0.796064467,0.740552424
2023/7/13 12:42,21,-91.42831,54.69541,-5000.7089,487.6265,36.89819,0.795893835,0.740756604
2023/7/13 12:42,21,-91.43678,54.69221,-5000.87957,487.6265,37.02501,0.795723187,0.740202158
2023/7/13 12:42,21,-91.46825,54.68853,-5002.26413,487.6265,37.15182,0.795552539,0.739325153
2023/7/13 12:42,21,-91.4763,54.68567,-5002.44275,487.6265,37.27863,0.795381876,0.739968478
2023/7/13 12:42,21,-91.42334,54.68672,-4999.6426,487.6265,37.40546,0.795211171,0.73941294
2023/7/13 12:43,21,-91.44609,54.68468,-5000.70017,487.6265,37.53233,0.795040397,0.73829956
2023/7/13 12:43,21,-91.3978,54.67978,-4997.6116,487.6265,37.6592,0.794869609,0.738416902
2023/7/13 12:43,21,-91.40028,54.67774,-4997.56075,487.6265,37.78607,0.794698806,0.737712339
2023/7/13 12:43,21,-91.41931,54.67021,-4997.91288,487.6265,37.91291,0.794528029,0.73774172
2023/7/13 12:43,21,-91.41528,54.66765,-4997.45853,487.6265,38.03979,0.794357183,0.737712339
2023/7/13 12:43,21,-91.43549,54.66531,-4998.34941,487.6265,38.16665,0.794186349,0.737389006
2023/7/13 12:43,21,-91.42221,54.66082,-4997.21296,487.6265,38.2935,0.794015514,0.73741841
2023/7/13 12:43,21,-91.43068,54.66042,-4997.63937,487.6265,38.42038,0.793844624,0.737124269
2023/7/13 12:43,21,-91.43193,54.65948,-4997.62175,487.6265,38.54728,0.793673692,0.737094844
2023/7/13 12:43,21,-91.4308,54.66,-4997.60753,487.6265,38.67421,0.793502704,0.736594282
2023/7/13 12:43,21,-91.43578,54.6572,-4997.62371,487.6265,38.80105,0.793331824,0.737153693
2023/7/13 12:43,21,-91.44235,54.6526,-4997.56218,487.6265,38.92793,0.793160874,0.736387991
2023/7/13 12:44,21,-91.48727,54.64723,-4999.52589,487.6265,39.05485,0.792989856,0.735975097
2023/7/13 12:44,21,-91.51588,54.64443,-5000.8331,487.6265,39.18179,0.792818796,0.735827534
2023/7/13 12:44,21,-91.52969,54.63941,-5001.12826,487.6265,39.30871,0.792647748,0.735177631
2023/7/13 12:44,21,-91.5471,54.63731,-5001.88728,487.6265,39.43567,0.792476632,0.735177631
2023/7/13 12:44,21,-91.53882,54.63218,-5000.96529,487.6265,39.56264,0.792305487,0.734319379
2023/7/13 12:44,21,-91.55202,54.62944,-5001.43558,487.6265,39.68956,0.792134395,0.733756114
2023/7/13 12:44,21,-91.51463,54.62605,-4999.08275,487.6265,39.81653,0.791963221,0.734289752
2023/7/13 12:44,21,-91.56708,54.62232,-5001.60635,487.6265,39.94349,0.791792045,0.734408246
2023/7/13 12:44,21,-91.55179,54.62378,-5000.90484,487.6265,40.07047,0.791620827,0.733370285
2023/7/13 12:44,21,-91.51611,54.6218,-4998.77466,487.6265,40.19748,0.791449555,0.733310895
2023/7/13 12:44,21,-91.50415,54.62267,-4998.20099,487.6265,40.32442,0.791278361,0.733548404
2023/7/13 12:44,21,-91.54616,54.61596,-4999.88141,487.6265,40.45146,0.791107019,0.733845101
2023/7/13 12:45,21,-91.59711,54.61246,-5002.34351,487.6265,40.57847,0.790935701,0.733429666
2023/7/13 12:45,21,-91.58141,54.61304,-5001.53921,487.6265,40.70546,0.790764396,0.732627305
2023/7/13 12:45,21,-91.5647,54.61071,-5000.41328,487.6265,40.83248,0.790593036,0.732894929
2023/7/13 12:45,21,-91.541,54.612,-4999.23709,487.6265,40.95951,0.790421647,0.732448795
2023/7/13 12:45,21,-91.51611,54.6096,-4997.65816,487.6265,41.08649,0.790250311,0.733013819
2023/7/13 12:45,21,-91.52863,54.60506,-4997.92633,487.6265,41.21356,0.790078838,0.732240437
2023/7/13 12:45,21,-91.59758,54.59624,-5000.88346,487.6265,41.3406,0.789907391,0.731823412
2023/7/13 12:45,21,-91.61092,54.59216,-5001.238,487.6265,41.46761,0.78973597,0.731047847
2023/7/13 12:45,21,-91.63194,54.58965,-5002.15553,487.6265,41.59467,0.789564466,0.731286634
2023/7/13 12:45,21,-91.61472,54.58802,-5001.06617,487.6265,41.72172,0.789392961,0.731793609
2023/7/13 12:45,21,-91.63663,54.58493,-5001.97903,487.6265,41.84881,0.789221387,0.731047847
2023/7/13 12:45,21,-91.63763,54.58359,-5001.91082,487.6265,41.97589,0.789049812,0.730928404
2023/7/13 12:46,21,-91.58698,54.58399,-4999.1828,487.6265,42.10298,0.788878209,0.730300776
2023/7/13 12:46,21,-91.56796,54.5805,-4997.82504,487.6265,42.23006,0.788706604,0.730420396
2023/7/13 12:46,21,-91.55777,54.58248,-4997.45015,487.6265,42.35714,0.788534984,0.73098813
2023/7/13 12:46,21,-91.56482,54.57991,-4997.59963,487.6265,42.48423,0.788363336,0.730181124
2023/7/13 12:46,21,-91.57797,54.57472,-4997.84207,487.6265,42.61131,0.788191686,0.730061437
2023/7/13 12:46,21,-91.59433,54.56912,-4998.22199,487.6265,42.73838,0.788020035,0.729042755
2023/7/13 12:46,21,-91.6774,54.56615,-5002.48276,487.6265,42.86549,0.787848315,0.72865262
2023/7/13 12:46,21,-91.65701,54.57034,-5001.7542,487.6265,42.9926,0.78767658,0.730240954
2023/7/13 12:46,21,-91.60268,54.57011,-4998.76832,487.6265,43.11972,0.787504817,0.729821965
2023/7/13 12:46,21,-91.58556,54.56568,-4997.42836,487.6265,43.2468,0.787333093,0.729282662
2023/7/13 12:46,21,-91.58905,54.56434,-4997.49606,487.6265,43.37392,0.7871613,0.728952755
2023/7/13 12:46,21,-91.59024,54.56487,-4997.60954,487.6265,43.50104,0.786989492,0.729222698
2023/7/13 12:47,21,-91.58691,54.56509,-4997.44799,487.6265,43.62816,0.786817669,0.728952755
2023/7/13 12:47,21,-91.59657,54.56457,-4997.92746,487.6265,43.7553,0.786645804,0.728922751
2023/7/13 12:47,21,-91.59628,54.56084,-4997.56998,487.6265,43.88243,0.786473938,0.728382321
2023/7/13 12:47,21,-91.69049,54.55092,-5001.80058,487.6265,44.00956,0.786302056,0.727449999
2023/7/13 12:47,21,-91.69273,54.54649,-5001.51658,487.6265,44.1367,0.786130147,0.727750967
2023/7/13 12:47,21,-91.68509,54.54527,-5000.98799,487.6265,44.26387,0.785958182,0.727269319
2023/7/13 12:47,21,-91.65352,54.54421,-4999.16884,487.6265,44.39102,0.785786229,0.727841216
2023/7/13 12:47,21,-91.72307,54.53954,-5002.53405,487.6265,44.51815,0.785614288,0.727269319
2023/7/13 12:47,21,-91.70589,54.53914,-5001.56037,487.6265,44.64534,0.785442251,0.727359668
2023/7/13 12:47,21,-91.72307,54.5382,-5002.41114,487.6265,44.77255,0.785270172,0.726998158
2023/7/13 12:47,21,-91.68723,54.5389,-5000.52067,487.6265,44.8997,0.785098159,0.727239198
2023/7/13 12:47,21,-91.63354,54.53651,-4997.37347,487.6265,45.02692,0.784926037,0.726485506
2023/7/13 12:48,21,-91.71187,54.53109,-5001.14824,487.6265,45.15413,0.784753913,0.725972254
2023/7/13 12:48,21,-91.7326,54.52805,-5001.9998,487.6265,45.28135,0.78458176,0.72563983
2023/7/13 12:48,21,-91.75163,54.52747,-5002.98425,487.6265,45.4086,0.784409552,0.726032668
2023/7/13 12:48,21,-91.73367,54.52782,-5002.03705,487.6265,45.53583,0.784237357,0.726002462
2023/7/13 12:48,21,-91.75246,54.52525,-5002.82582,487.6265,45.66306,0.784065146,0.72563983
2023/7/13 12:48,21,-91.76425,54.51919,-5002.91258,487.6265,45.79028,0.783892934,0.725155858
2023/7/13 12:48,21,-91.76331,54.51749,-5002.70534,487.6265,45.91745,0.783720774,0.724883391
2023/7/13 12:48,21,-91.75063,54.51522,-5001.80578,487.6265,46.04466,0.783548545,0.724913673
2023/7/13 12:48,21,-91.7146,54.51644,-4999.95349,487.6265,46.1719,0.783376261,0.724731948
2023/7/13 12:48,21,-91.68373,54.51452,-4998.09453,487.6265,46.29916,0.783203935,0.723973957
2023/7/13 12:48,21,-91.68159,54.50869,-4997.44337,487.6265,46.42638,0.783031648,0.723366635
2023/7/13 12:48,21,-91.70311,54.50402,-4998.18814,487.6265,46.5536,0.782859346,0.723305858
2023/7/13 12:49,21,-91.77307,54.49644,-5001.3056,487.6265,46.68089,0.782686934,0.722667196
2023/7/13 12:49,21,-91.80139,54.48996,-5002.25407,487.6265,46.80815,0.782514548,0.722210454
2023/7/13 12:49,21,-91.75079,54.48973,-4999.47577,487.6265,46.93546,0.782342079,0.722545443
2023/7/13 12:49,21,-91.7466,54.48804,-4999.09241,487.6265,47.06277,0.782169595,0.722971434
2023/7/13 12:49,21,-91.78813,54.48547,-5001.1194,487.6265,47.19007,0.781997109,0.722423658
2023/7/13 12:49,21,-91.75761,54.48634,-4999.53634,487.6265,47.31734,0.781824649,0.722819341
2023/7/13 12:49,21,-91.7832,54.48366,-5000.68466,487.6265,47.44466,0.781652107,0.722271379
2023/7/13 12:49,21,-91.79619,54.48319,-5001.34926,487.6265,47.57195,0.78147959,0.721631249
2023/7/13 12:49,21,-91.74475,54.48576,-4998.78243,487.6265,47.69931,0.781306963,0.722362753
2023/7/13 12:49,21,-91.7281,54.48366,-4997.68261,487.6265,47.82661,0.781134403,0.722362753
2023/7/13 12:49,21,-91.74126,54.48045,-4998.10513,487.6265,47.95395,0.780961773,0.721631249
2023/7/13 12:49,21,-91.74025,54.47468,-4997.52076,487.6265,48.08129,0.780789128,0.720562354
2023/7/13 12:50,21,-91.80815,54.4689,-5000.68894,487.6265,48.20866,0.780616427,0.720654072
2023/7/13 12:50,21,-91.84897,54.46394,-5002.45679,487.6265,48.33596,0.780443807,0.720440034
2023/7/13 12:50,21,-91.83131,54.46581,-5001.66668,487.6265,48.46332,0.78027109,0.719337687
2023/7/13 12:50,21,-91.7892,54.45823,-4998.67737,487.6265,48.59069,0.780098344,0.718355601
2023/7/13 12:50,21,-91.79831,54.45023,-4998.43909,487.6265,48.71812,0.779925502,0.718417042
2023/7/13 12:50,21,-91.78404,54.44831,-4997.48586,487.6265,48.84549,0.779752726,0.718386322
2023/7/13 12:50,21,-91.79518,54.44563,-4997.84641,487.6265,48.97287,0.779579922,0.719613522
2023/7/13 12:50,21,-91.79286,54.44644,-4997.79444,487.6265,49.10023,0.77940713,0.72007288
2023/7/13 12:50,21,-91.80951,54.44778,-4998.824,487.6265,49.22766,0.779234227,0.720164696
2023/7/13 12:50,21,-91.82492,54.44843,-4999.72273,487.6265,49.35502,0.779061405,0.720287089
2023/7/13 12:50,21,-91.81454,54.44878,-4999.18969,487.6265,49.48244,0.778888486,0.719337687
2023/7/13 12:50,21,-91.83968,54.44417,-5000.13515,487.6265,49.6098,0.778715633,0.717925282
2023/7/13 12:51,21,-91.86906,54.44166,-5001.50413,487.6265,49.73721,0.778542698,0.717648437
2023/7/13 12:51,21,-91.87048,54.43851,-5001.29204,487.6265,49.8646,0.778369774,0.717833018
2023/7/13 12:51,21,-91.82954,54.4395,-4999.15424,487.6265,49.99204,0.778196768,0.717617666
2023/7/13 12:51,21,-91.85028,54.43134,-4999.53382,487.6265,50.11943,0.778023814,0.71780226
2023/7/13 12:51,21,-91.91177,54.42807,-5002.58025,487.6265,50.24687,0.777850778,0.717186664
2023/7/13 12:51,21,-91.91882,54.42433,-5002.62019,487.6265,50.37429,0.777677753,0.716971013
2023/7/13 12:51,21,-91.90639,54.42107,-5001.64408,487.6265,50.50173,0.777504687,0.716014793
2023/7/13 12:51,21,-91.83772,54.42084,-4997.88587,487.6265,50.62921,0.77733155,0.716847739
2023/7/13 12:51,21,-91.853,54.41844,-4998.49697,487.6265,50.75664,0.777158467,0.716847739
2023/7/13 12:51,21,-91.90941,54.41669,-5001.40587,487.6265,50.88408,0.776985355,0.717402215
2023/7/13 12:51,21,-91.91913,54.42043,-5002.27858,487.6265,51.01151,0.776812242,0.717217463
2023/7/13 12:51,21,-91.92386,54.41821,-5002.33192,487.6265,51.13895,0.776639099,0.717032638
2023/7/13 12:52,21,-91.91734,54.41588,-5001.76294,487.6265,51.26637,0.776465969,0.716477724
2023/7/13 12:52,21,-91.93062,54.41348,-5002.26495,487.6265,51.39383,0.77629277,0.715458675
2023/7/13 12:52,21,-91.9097,54.41325,-5001.10548,487.6265,51.52127,0.776119582,0.715087566
2023/7/13 12:52,21,-91.92326,54.41191,-5001.72015,487.6265,51.64872,0.775946366,0.715335004
2023/7/13 12:52,21,-91.91284,54.40736,-5000.73497,487.6265,51.7762,0.775773094,0.714901902
2023/7/13 12:52,21,-91.87202,54.4038,-4998.187,487.6265,51.90368,0.775599806,0.71462327
2023/7/13 12:52,21,-91.86555,54.39844,-4997.34261,487.6265,52.03121,0.775426436,0.714220512
2023/7/13 12:52,21,-91.87112,54.39383,-4997.22208,487.6265,52.1587,0.775253105,0.714251506
2023/7/13 12:52,21,-91.90721,54.38957,-4998.79363,487.6265,52.28624,0.77507969,0.714344474
2023/7/13 12:52,21,-91.97285,54.38502,-5001.94529,487.6265,52.41375,0.774906302,0.714003502
2023/7/13 12:52,21,-91.96924,54.38525,-5001.77011,487.6265,52.54125,0.774732912,0.713445021
2023/7/13 12:52,21,-91.89075,54.38502,-4997.48028,487.6265,52.66877,0.774559479,0.712419448
2023/7/13 12:53,21,-91.96124,54.3793,-5000.78786,487.6265,52.79624,0.7743861,0.712543876
2023/7/13 12:53,21,-91.99597,54.37825,-5002.57986,487.6265,52.92378,0.77421261,0.713041269
2023/7/13 12:53,21,-91.8978,54.38274,-4997.65416,487.6265,53.05129,0.774039145,0.713538147
2023/7/13 12:53,21,-91.89182,54.37919,-4997.00274,487.6265,53.17884,0.773865611,0.712730459
2023/7/13 12:53,21,-91.98584,54.37294,-5001.54056,487.6265,53.30643,0.773692008,0.711827974
2023/7/13 12:53,21,-92.00011,54.36769,-5001.83346,487.6265,53.43401,0.773518403,0.711672203
2023/7/13 12:53,21,-91.97369,54.37143,-5000.74105,487.6265,53.56155,0.773344837,0.712170495
2023/7/13 12:53,21,-91.92451,54.37143,-4998.06706,487.6265,53.68912,0.773171215,0.712979123
2023/7/13 12:53,21,-91.98471,54.36484,-5000.73404,487.6265,53.81672,0.772997537,0.711422865
2023/7/13 12:53,21,-91.9343,54.36665,-4998.15991,487.6265,53.94426,0.772823926,0.711921413
2023/7/13 12:53,21,-91.91954,54.3688,-4997.55509,487.6265,54.07185,0.772650231,0.711765672
2023/7/13 12:53,21,-91.91948,54.36798,-4997.47645,487.6265,54.19938,0.772476603,0.711983695
2023/7/13 12:54,21,-91.95355,54.35993,-4998.58854,487.6265,54.32694,0.772302919,0.711609881
2023/7/13 12:54,21,-92.01416,54.35556,-5001.48119,487.6265,54.45451,0.772129206,0.710642858
2023/7/13 12:54,21,-92.00977,54.35054,-5000.78068,487.6265,54.58212,0.771955424,0.709799048
2023/7/13 12:54,21,-91.98607,54.34593,-4999.06852,487.6265,54.70969,0.77178168,0.709580046
2023/7/13 12:54,21,-92.01523,54.34179,-5000.27231,487.6265,54.83732,0.77160784,0.709047776
2023/7/13 12:54,21,-92.0513,54.33765,-5001.85132,487.6265,54.96493,0.771434012,0.709267015
2023/7/13 12:54,21,-92.05202,54.33625,-5001.76157,487.6265,55.09255,0.771260155,0.710142998
2023/7/13 12:54,21,-92.06517,54.33578,-5002.43282,487.6265,55.22018,0.771086269,0.710330506
2023/7/13 12:54,21,-92.06487,54.33415,-5002.26646,487.6265,55.34783,0.770912341,0.709110425
2023/7/13 12:54,21,-92.0314,54.33555,-5000.57674,487.6265,55.47549,0.770738384,0.709204385
2023/7/13 12:54,21,-92.04556,54.33363,-5001.1694,487.6265,55.60315,0.770564411,0.708922452
2023/7/13 12:54,21,-92.0593,54.33124,-5001.69592,487.6265,55.7308,0.770390437,0.708609004
2023/7/13 12:55,21,-92.0423,54.3275,-5000.42805,487.6265,55.85846,0.770216434,0.707824515
2023/7/13 12:55,21,-92.0215,54.32651,-4999.20694,487.6265,55.98609,0.770042457,0.708389472
2023/7/13 12:55,21,-91.99152,54.32761,-4997.67942,487.6265,56.1138,0.769868356,0.708201224
2023/7/13 12:55,21,-91.99751,54.32417,-4997.68837,487.6265,56.24145,0.769694321,0.70854629
2023/7/13 12:55,21,-92.0833,54.31496,-5001.50076,487.6265,56.36916,0.769520189,0.707164587
2023/7/13 12:55,21,-92.10634,54.31116,-5002.40217,487.6265,56.49681,0.769346124,0.706598239
2023/7/13 12:55,21,-92.07411,54.31041,-5000.58266,487.6265,56.62452,0.769171961,0.70672415
2023/7/13 12:55,21,-92.03389,54.31222,-4998.56488,487.6265,56.75222,0.768997797,0.707353227
2023/7/13 12:55,21,-92.06577,54.30878,-4999.97965,487.6265,56.87995,0.768823577,0.707038787
2023/7/13 12:55,21,-92.06215,54.30481,-4999.41756,487.6265,57.0076,0.76864945,0.705999734
2023/7/13 12:55,21,-92.05492,54.30422,-4998.97063,487.6265,57.13538,0.768475131,0.706188813
2023/7/13 12:55,21,-92.04472,54.30125,-4998.14335,487.6265,57.26308,0.768300906,0.705495177
2023/7/13 12:56,21,-92.11499,54.29694,-5001.56209,487.6265,57.3908,0.768126639,0.705400517
2023/7/13 12:56,21,-92.13525,54.2963,-5002.60317,487.6265,57.51854,0.767952328,0.705715983
2023/7/13 12:56,21,-92.09302,54.29501,-5000.19144,487.6265,57.64624,0.767778057,0.705274275
2023/7/13 12:56,21,-92.12619,54.28935,-5001.47097,487.6265,57.77399,0.767603703,0.704674198
2023/7/13 12:56,21,-92.13519,54.28532,-5001.58827,487.6265,57.90177,0.767429292,0.703978486
2023/7/13 12:56,21,-92.1467,54.28375,-5002.06843,487.6265,58.02954,0.76725488,0.70432646
2023/7/13 12:56,21,-92.15428,54.28247,-5002.36194,487.6265,58.1573,0.767080466,0.705368959
2023/7/13 12:56,21,-92.16109,54.28043,-5002.54359,487.6265,58.28513,0.766905941,0.704800589
2023/7/13 12:56,21,-92.12619,54.28171,-5000.76713,487.6265,58.4129,0.766731483,0.705116429
2023/7/13 12:56,21,-92.08289,54.28194,-4998.43791,487.6265,58.5407,0.766556969,0.704990116
2023/7/13 12:56,21,-92.05872,54.28345,-4997.26492,487.6265,58.66845,0.766382507,0.704136685
2023/7/13 12:56,21,-92.08157,54.28177,-4998.3506,487.6265,58.79625,0.766207962,0.703883542
2023/7/13 12:57,21,-92.07631,54.28019,-4997.9196,487.6265,58.92402,0.766033443,0.703218445
2023/7/13 12:57,21,-92.09236,54.27331,-4998.1572,487.6265,59.0518,0.765858894,0.702774567
2023/7/13 12:57,21,-92.11731,54.2659,-4998.82873,487.6265,59.17965,0.765684235,0.701663199
2023/7/13 12:57,21,-92.17401,54.25779,-5001.15808,487.6265,59.30744,0.765509642,0.701408837
2023/7/13 12:57,21,-92.1871,54.25797,-5001.88491,487.6265,59.43525,0.765335007,0.70128161
2023/7/13 12:57,21,-92.21133,54.25371,-5002.80676,487.6265,59.5631,0.765160302,0.701154351
2023/7/13 12:57,21,-92.21992,54.24723,-5002.67521,487.6265,59.69092,0.764985622,0.701631411
2023/7/13 12:57,21,-92.22342,54.24094,-5002.28499,487.6265,59.81882,0.764810818,0.701027061
2023/7/13 12:57,21,-92.17062,54.2393,-4999.26991,487.6265,59.9467,0.764636025,0.70003951
2023/7/13 12:57,21,-92.22763,54.23702,-5002.15181,487.6265,60.07456,0.764461245,0.700135161
2023/7/13 12:57,21,-92.22578,54.23766,-5002.1105,487.6265,60.20246,0.764286395,0.7007087
2023/7/13 12:57,21,-92.13704,54.23732,-4997.26612,487.6265,60.33034,0.764111556,0.700167041
2023/7/13 12:58,21,-92.14372,54.23446,-4997.3649,487.6265,60.45822,0.763936703,0.699560995
2023/7/13 12:58,21,-92.14302,54.23189,-4997.09012,487.6265,60.58611,0.76376182,0.699305608
2023/7/13 12:58,21,-92.20435,54.23142,-5000.37283,487.6265,60.71399,0.763586935,0.700740545
2023/7/13 12:58,21,-92.21703,54.23131,-5001.05034,487.6265,60.84189,0.763412008,0.699752453
2023/7/13 12:58,21,-92.25079,54.22694,-5002.47805,487.6265,60.96976,0.763237107,0.699848156
2023/7/13 12:58,21,-92.25595,54.22401,-5002.48756,487.6265,61.09766,0.763062149,0.69869857
2023/7/13 12:58,21,-92.24522,54.22507,-5002.00351,487.6265,61.22557,0.762887162,0.699018151
2023/7/13 12:58,21,-92.23035,54.22425,-5001.12156,487.6265,61.35349,0.762712146,0.699145929
2023/7/13 12:58,21,-92.24007,54.22244,-5001.48166,487.6265,61.48141,0.762537115,0.699369467
2023/7/13 12:58,21,-92.19243,54.22022,-4998.69384,487.6265,61.60935,0.76236204,0.698762502
2023/7/13 12:58,21,-92.18468,54.21702,-4997.97864,487.6265,61.7373,0.762186937,0.69783474
2023/7/13 12:58,21,-92.18663,54.21667,-4998.0521,487.6265,61.86521,0.762011873,0.698474749
2023/7/13 12:59,21,-92.21014,54.21427,-4999.10543,487.6265,61.99313,0.76183678,0.698474749
2023/7/13 12:59,21,-92.22679,54.212,-4999.79874,487.6265,62.12112,0.761661576,0.698570684
2023/7/13 12:59,21,-92.21027,54.20937,-4998.66064,487.6265,62.24906,0.761486425,0.697642587
2023/7/13 12:59,21,-92.26257,54.20395,-5000.99573,487.6265,62.37702,0.761311231,0.697354227
